Name,Type,Start Time,Elapsed Time,Start Direction,End Direction,Crashed,Dead
27673,False,171878.5,18.0,North,East,0,0
27674,True,171886.5,15.5,East,West,0,0
27675,False,171891.0,15.5,West,South,0,0
27676,True,171895.0,15.5,South,North,0,0
27677,True,171898.0,15.5,East,West,0,0
27678,True,171901.5,15.5,North,South,0,0
27679,True,171911.0,15.5,West,East,0,0
27680,True,171912.5,17.0,East,West,0,0
27681,True,171926.0,15.5,East,West,0,0
27682,True,171927.0,17.5,South,North,0,0
27683,False,171928.5,18.0,West,East,0,0
27684,True,171936.0,15.5,North,South,0,0
27685,True,171939.5,15.5,East,West,0,0
27686,False,171948.0,13.5,North,South,0,0
27687,True,171951.5,15.5,South,North,0,0
27688,True,171966.0,15.5,North,South,0,0
27689,True,171966.0,18.5,West,East,0,0
27690,True,171968.5,21.0,South,East,0,0
27691,True,171976.5,16.0,West,East,0,0
27692,True,171982.5,15.5,East,West,0,0
27693,True,171991.5,15.5,West,East,0,0
27694,True,171992.5,17.5,East,West,0,0
27695,True,171997.0,16.0,North,South,0,0
27697,False,172003.5,13.5,West,East,0,0
27696,True,172003.5,16.5,South,North,0,0
27698,True,172008.0,15.5,East,West,0,0
27699,True,172013.5,17.5,West,South,0,0
27700,True,172016.0,18.0,South,North,0,0
27701,True,172019.0,18.0,North,South,0,0
27702,True,172025.5,15.5,East,West,0,0
27703,True,172026.0,18.0,South,North,0,0
27704,True,172026.0,23.0,West,South,0,0
27705,True,172035.0,17.0,North,South,0,0
27706,True,172040.0,15.5,East,West,0,0
27707,True,172041.5,17.0,South,North,0,0
27708,True,172060.0,15.5,South,North,0,0
27709,True,172060.0,18.5,West,East,0,0
27710,True,172061.5,22.0,East,South,0,0
27711,True,172075.0,17.5,East,North,0,0
27712,True,172077.0,18.5,South,North,0,0
27713,True,172077.5,21.0,West,East,0,0
27714,True,172080.0,21.5,North,South,0,0
27715,True,172086.0,20.5,East,North,0,0
27716,True,172090.5,21.0,South,West,0,0
27717,True,172094.0,22.5,North,West,0,0
27718,True,172096.5,25.0,West,South,0,0
27719,True,172103.5,21.0,South,North,0,0
27720,True,172104.5,23.0,East,West,0,0
27721,True,172109.0,23.5,West,South,0,0
27722,True,172112.0,23.5,North,South,0,0
27723,True,172115.0,25.5,South,West,0,0
27724,True,172128.0,15.5,North,South,0,0
27725,True,172129.5,17.0,South,North,0,0
27726,True,172132.5,39.0,West,South,1,0
27727,True,172142.0,35.5,South,North,0,0
27728,True,172144.0,38.5,North,West,0,0
27729,True,172144.0,43.5,West,North,0,0
27730,True,172148.5,42.0,East,West,0,0
27731,True,172175.5,18.0,South,North,0,0
27732,True,172176.5,20.0,West,East,0,0
27733,True,172179.5,20.0,East,West,0,0
27734,True,172187.5,17.5,West,North,0,0
27735,True,172190.0,20.0,East,North,0,0
27736,True,172192.0,21.0,South,North,0,0
27737,True,172194.0,22.0,North,South,0,0
27738,True,172202.5,16.5,East,West,0,0
27739,True,172206.5,17.5,West,North,0,0
27740,True,172207.0,22.0,South,West,0,0
27741,True,172210.0,22.0,North,South,0,0
27742,True,172219.5,37.5,West,South,1,0
27743,True,172222.0,38.0,North,South,0,0
27744,True,172227.5,35.5,South,North,0,0
27745,True,172229.0,37.0,East,West,0,0
27746,True,172232.5,36.5,West,East,0,0
27747,True,172234.0,38.0,North,South,0,0
27748,True,172262.5,15.5,West,East,0,0
27749,True,172263.5,17.5,East,West,0,0
27750,True,172264.5,19.5,South,North,0,0
27751,True,172271.0,16.0,North,South,0,0
27752,True,172273.5,16.5,East,West,0,0
27753,False,172276.5,15.5,West,East,0,0
27754,False,172282.5,13.5,North,South,0,0
27755,True,172286.5,15.5,East,West,0,0
27756,True,172290.5,15.5,South,North,0,0
27757,True,172297.0,17.5,North,West,0,0
27758,True,172298.0,19.5,East,West,0,0
27759,True,172305.0,17.5,West,North,0,0
27760,True,172309.0,16.5,North,South,0,0
27761,True,172309.5,19.0,South,North,0,0
27762,True,172310.5,23.0,East,South,0,0
27763,True,172315.0,21.5,West,East,0,0
27764,True,172319.5,20.0,South,North,0,0
27765,False,172331.0,13.5,South,North,0,0
27766,False,172334.0,13.5,East,West,0,0
27767,True,172348.0,15.5,North,South,0,0
27768,False,172349.5,18.0,South,East,0,0
27769,False,172354.0,17.5,West,North,0,0
27770,True,172363.0,15.5,South,North,0,0
27771,True,172365.5,18.0,West,North,0,0
27772,True,172380.0,15.5,North,South,0,0
27773,True,172380.0,18.5,South,North,0,0
27774,False,172381.5,21.0,East,South,0,0
27775,True,172391.5,15.5,North,South,0,0
27776,True,172395.0,15.5,East,West,0,0
27777,False,172399.0,13.5,West,East,0,0
27778,True,172407.0,15.5,North,South,0,0
27779,True,172409.0,18.5,South,West,0,0
27780,True,172420.5,15.5,West,East,0,0
27781,True,172424.5,15.5,South,North,0,0
27782,True,172437.5,15.5,East,West,0,0
27783,True,172440.0,16.0,South,North,0,0
27784,True,172441.5,17.5,West,East,0,0
27785,True,172450.0,17.5,East,South,0,0
27786,True,172451.0,19.5,South,North,0,0
27787,True,172451.5,22.0,West,East,0,0
27788,False,172454.0,23.5,North,West,0,0
27789,True,172460.0,20.5,East,West,0,0
27790,True,172462.0,21.5,West,East,0,0
27791,True,172472.5,15.5,North,South,0,0
27792,True,172480.5,15.5,East,West,0,0
27793,True,172482.5,16.5,South,North,0,0
27794,True,172485.5,18.5,North,West,0,0
27795,True,172489.0,18.0,West,East,0,0
27796,True,172491.0,19.0,East,West,0,0
27797,True,172498.0,15.5,North,South,0,0
27798,True,172498.5,20.0,South,East,0,0
27799,True,172509.5,135.5,North,South,1,1
27800,True,172514.5,135.5,South,North,0,0
27801,True,172515.5,137.5,West,East,0,0
27802,True,172646.0,17.5,North,East,0,0
27803,True,172656.0,15.5,West,East,0,0
27804,True,172656.5,18.0,East,West,0,0
27805,True,172657.0,20.5,South,North,0,0
27806,True,172659.5,21.0,North,South,0,0
27807,True,172669.5,15.5,East,West,0,0
27808,True,172670.0,18.0,West,East,0,0
27810,False,172679.5,15.5,East,North,0,0
27809,True,172679.0,19.0,North,South,0,0
27811,True,172685.0,18.0,West,South,0,0
27812,True,172693.0,15.5,South,North,0,0
27813,True,172697.0,17.5,East,South,0,0
27814,True,172702.0,35.5,West,East,1,0
27815,True,172706.5,35.5,North,South,0,0
27816,True,172711.0,35.5,South,North,0,0
27817,True,172717.0,35.5,West,East,0,0
27818,True,172742.5,15.5,North,South,0,0
27820,False,172744.0,18.0,East,South,0,0
27819,True,172743.0,22.0,South,North,0,0
27821,False,172752.0,15.0,West,East,0,0
27822,True,172754.0,16.0,East,West,0,0
27823,False,172756.5,15.5,South,North,0,0
27824,True,172767.0,15.5,North,South,0,0
27825,True,172767.0,20.5,West,South,0,0
27826,True,172778.5,15.5,West,East,0,0
27827,True,172785.5,15.5,East,West,0,0
27828,True,172788.5,17.5,North,East,0,0
27829,False,172790.5,17.5,South,North,0,0
27830,True,172793.5,17.5,West,East,0,0
27831,True,172801.5,15.5,North,South,0,0
27832,True,172802.0,20.0,East,South,0,0
27833,True,172809.0,16.0,West,East,0,0
27834,False,172812.5,14.5,South,North,0,0
27835,True,172813.5,16.5,East,West,0,0
27836,True,172815.0,18.0,North,South,0,0
27837,True,172824.5,17.5,South,West,0,0
27838,True,172830.5,15.5,East,West,0,0
27839,True,172835.0,15.5,West,East,0,0
27840,True,172837.5,16.0,North,South,0,0
27841,True,172842.0,135.5,South,North,1,1
27842,True,172850.0,137.5,West,North,0,0
27843,False,172852.0,137.5,East,West,0,0
27844,True,172979.0,17.5,North,West,0,0
27845,True,172981.0,18.5,South,North,0,0
27846,True,172982.0,20.5,East,West,0,0
27847,True,172994.0,17.5,North,East,0,0
27848,True,172997.5,17.0,West,East,0,0
27849,False,173005.0,15.5,East,North,0,0
27850,False,173009.5,13.5,West,East,0,0
27851,True,173015.0,15.5,South,North,0,0
27852,True,173021.0,17.5,East,North,0,0
27853,True,173027.0,15.5,West,East,0,0
27854,True,173028.5,17.0,North,South,0,0
27855,True,173030.5,18.0,South,North,0,0
27856,True,173033.5,38.0,East,West,1,0
27857,True,173050.5,35.5,West,East,0,0
27858,True,173075.5,15.5,South,North,0,0
27859,True,173086.0,17.5,South,East,0,0
27860,True,173088.0,18.5,North,South,0,0
27861,True,173091.0,18.5,East,West,0,0
27862,True,173091.5,21.0,West,East,0,0
27863,True,173097.0,18.5,South,North,0,0
27864,True,173098.0,20.5,North,South,0,0
27865,True,173107.5,15.5,West,East,0,0
27866,True,173109.5,16.5,South,North,0,0
27867,False,173113.0,15.0,East,West,0,0
27868,True,173124.0,15.5,North,South,0,0
27869,True,173130.0,15.5,South,North,0,0
27870,True,173133.0,35.5,West,East,1,0
27871,True,173134.0,37.5,North,South,0,0
27872,True,173134.5,42.0,East,North,0,0
27873,True,173140.5,41.0,South,West,0,0
27874,True,173147.0,37.5,East,West,0,0
27875,True,173170.5,17.0,South,North,0,0
27876,True,173180.0,17.5,North,West,0,0
27877,True,173181.0,21.5,South,West,0,0
27878,True,173191.0,17.5,East,South,0,0
27879,True,173191.5,20.0,South,North,0,0
27880,True,173198.5,16.0,West,East,0,0
27881,True,173200.0,17.5,North,South,0,0
27882,True,173203.0,19.5,East,North,0,0
27883,True,173209.0,16.5,South,North,0,0
27884,True,173211.0,19.5,North,East,0,0
27885,True,173219.5,15.5,East,West,0,0
27886,True,173223.5,17.5,South,East,0,0
27887,True,173225.0,19.0,North,South,0,0
27888,True,173233.5,15.5,West,East,0,0
27889,False,173238.0,13.5,North,South,0,0
27890,True,173242.5,15.5,South,North,0,0
27891,True,173249.0,15.5,West,East,0,0
27892,True,173250.5,17.0,North,South,0,0
27893,True,173258.5,15.5,East,West,0,0
27894,True,173260.5,16.5,South,North,0,0
27895,True,173274.0,15.5,East,West,0,0
27896,True,173276.5,16.0,West,East,0,0
27897,True,173286.5,17.5,East,North,0,0
27899,False,173291.5,16.5,West,South,0,0
27898,True,173291.5,19.5,North,South,0,0
27900,True,173303.5,15.5,East,West,0,0
27901,True,173303.5,20.5,West,North,0,0
27902,False,173306.0,20.0,South,North,0,0
27903,True,173313.5,15.5,North,South,0,0
27904,True,173316.0,16.0,East,West,0,0
27905,False,173326.0,15.5,East,North,0,0
27906,True,173326.0,18.5,South,North,0,0
27907,True,173327.0,20.5,West,East,0,0
27908,True,173330.5,20.0,North,South,0,0
27909,True,173341.5,15.5,East,West,0,0
27910,True,173354.0,15.5,West,East,0,0
27911,True,173356.5,18.0,North,West,0,0
27912,True,173360.0,17.5,East,West,0,0
27913,True,173364.5,16.0,West,East,0,0
27914,True,173374.5,15.5,North,South,0,0
27915,True,173381.5,15.5,West,East,0,0
27916,True,173387.0,17.5,South,East,0,0
27917,True,173388.5,19.0,North,South,0,0
27918,True,173388.5,22.0,East,West,0,0
27919,True,173395.5,18.0,West,East,0,0
27920,True,173399.5,17.0,South,North,0,0
27921,False,173409.0,13.5,East,West,0,0
27922,False,173416.0,13.5,West,East,0,0
27923,True,173424.5,15.5,North,South,0,0
27924,True,173430.0,15.5,West,East,0,0
27925,True,173432.5,16.0,East,West,0,0
27926,True,173437.0,17.5,South,East,0,0
27927,True,173443.0,15.5,West,East,0,0
27928,True,173456.0,15.5,North,South,0,0
27929,True,173470.5,15.5,East,West,0,0
27930,True,173477.0,15.5,North,South,0,0
27931,True,173484.5,15.5,West,East,0,0
27932,True,173492.5,17.5,North,East,0,0
27933,True,173503.0,15.5,South,North,0,0
27934,True,173505.5,18.0,East,South,0,0
27935,True,173507.0,19.5,North,South,0,0
27936,True,173511.5,20.0,West,South,0,0
27937,True,173517.0,17.5,South,North,0,0
27938,True,173525.0,15.5,North,South,0,0
27939,True,173532.5,17.5,East,North,0,0
27940,True,173533.5,21.5,South,East,0,0
27941,True,173536.0,22.0,North,South,0,0
27942,True,173545.0,16.0,South,North,0,0
27943,False,173549.5,13.5,North,South,0,0
27944,True,173555.0,15.5,East,West,0,0
27945,False,173556.5,16.0,West,East,0,0
27946,True,173565.5,15.5,South,North,0,0
27947,True,173568.0,16.0,North,South,0,0
27948,True,173570.0,17.0,East,West,0,0
27949,True,173571.5,18.5,West,East,0,0
27950,True,173580.5,17.5,South,West,0,0
27951,True,173582.0,19.0,West,East,0,0
27952,True,173586.0,18.0,East,West,0,0
27953,True,173595.0,17.5,West,South,0,0
27954,True,173596.5,19.0,East,West,0,0
27955,True,173602.5,18.0,South,East,0,0
27956,True,173608.0,15.5,North,South,0,0
27957,True,173609.5,37.0,East,West,1,0
27959,False,173616.5,33.5,South,North,0,0
27958,True,173616.0,37.0,West,East,0,0
27960,True,173622.0,35.5,East,West,0,0
27961,True,173651.0,15.5,North,South,0,0
27962,True,173653.0,16.5,South,North,0,0
27963,True,173653.5,21.0,East,North,0,0
27964,True,173655.0,22.5,West,East,0,0
27965,False,173667.0,13.5,East,West,0,0
27966,True,173669.5,15.5,North,South,0,0
27967,True,173670.0,18.0,South,North,0,0
27968,True,173670.0,21.0,West,East,0,0
27969,True,173680.0,15.5,South,North,0,0
27970,True,173680.5,18.0,East,West,0,0
27971,True,173685.5,16.0,North,South,0,0
27972,False,173694.0,13.5,East,West,0,0
27973,True,173696.5,15.5,South,North,0,0
27974,True,173697.5,17.5,West,East,0,0
27975,False,173703.0,16.0,North,West,0,0
27976,False,173706.5,14.5,South,North,0,0
27978,False,173710.5,13.5,West,East,0,0
27977,True,173710.0,19.0,East,North,0,0
27979,True,173719.0,17.5,North,East,0,0
27980,True,173724.5,17.5,South,West,0,0
27981,True,173724.5,22.5,West,North,0,0
27982,True,173726.0,24.0,East,West,0,0
27983,True,173732.5,20.5,North,South,0,0
27984,True,173735.0,23.0,South,East,0,0
27985,True,173736.5,24.5,West,East,0,0
27986,True,173741.0,23.0,East,West,0,0
27987,True,173750.5,16.5,South,North,0,0
27988,True,173761.5,15.5,South,North,0,0
27989,True,173764.0,16.0,West,East,0,0
27990,True,173769.0,15.5,East,West,0,0
27991,True,173770.0,17.5,North,South,0,0
27992,True,173781.0,17.5,North,West,0,0
27993,True,173783.5,20.0,West,South,0,0
27994,True,173785.5,21.0,East,West,0,0
27995,True,173795.0,17.5,North,East,0,0
27996,True,173796.0,19.5,West,East,0,0
27997,True,173800.0,18.5,South,North,0,0
27998,True,173810.5,17.5,South,West,0,0
27999,True,173814.5,18.5,North,East,0,0
28000,True,173821.5,15.5,East,West,0,0
28001,True,173824.5,15.5,North,South,0,0
28002,True,173828.5,15.5,South,North,0,0
28003,True,173837.0,17.5,North,East,0,0
28004,True,173843.5,17.5,South,West,0,0
28005,True,173845.5,18.5,West,East,0,0
28006,True,173847.5,19.5,North,South,0,0
28007,True,173848.0,22.0,East,West,0,0
28008,True,173855.0,18.0,South,North,0,0
28009,True,173858.5,17.5,West,East,0,0
28010,False,173863.0,17.0,East,North,0,0
28011,True,173870.5,15.5,West,East,0,0
28012,True,173875.0,15.5,North,South,0,0
28013,True,173875.5,18.0,East,West,0,0
28014,True,173876.5,20.0,South,North,0,0
28015,True,173883.0,16.5,West,East,0,0
28016,True,173890.5,15.5,East,West,0,0
28017,True,173895.5,17.5,North,East,0,0
28018,True,173895.5,22.5,West,South,0,0
28019,True,173905.0,16.0,South,North,0,0
28020,True,173917.5,15.5,North,South,0,0
28021,True,173923.0,17.5,South,West,0,0
28022,True,173924.0,19.5,West,East,0,0
28023,True,173934.0,15.5,North,South,0,0
28024,True,173938.0,15.5,West,East,0,0
28025,True,173941.5,15.5,East,West,0,0
28026,False,173947.5,13.5,North,South,0,0
28027,True,173947.5,16.5,South,North,0,0
28028,True,173951.0,16.0,West,East,0,0
28029,True,173953.0,139.0,East,South,1,1
28030,True,173958.5,136.5,South,North,0,0
28031,True,173971.5,137.5,North,East,0,0
28032,True,173971.5,140.5,West,East,0,0
28033,True,174092.0,23.0,East,West,0,0
28034,True,174096.5,23.5,South,West,0,0
28035,True,174106.5,16.5,East,West,0,0
28036,True,174107.5,20.5,North,West,0,0
28037,True,174113.0,20.0,West,South,0,0
28038,True,174117.5,18.5,South,North,0,0
28039,True,174125.5,17.5,North,East,0,0
28040,True,174131.5,15.5,East,West,0,0
28041,True,174136.5,15.5,West,East,0,0
28042,True,174141.5,35.5,South,North,1,0
28043,True,174143.5,38.5,East,North,0,0
28044,True,174153.0,35.5,West,East,0,0
28045,True,174154.0,37.5,East,West,0,0
28046,True,174178.5,16.0,South,North,0,0
28047,True,174185.0,17.5,North,East,0,0
28048,True,174186.5,19.0,West,East,0,0
28049,True,174197.0,15.5,South,North,0,0
28050,True,174201.0,15.5,East,West,0,0
28051,True,174208.5,15.5,North,South,0,0
28052,False,174212.5,13.5,South,North,0,0
28053,True,174215.0,15.5,West,East,0,0
28054,True,174219.5,15.5,East,West,0,0
28055,True,174225.0,15.5,North,South,0,0
28056,True,174227.0,18.5,South,West,0,0
28057,True,174232.0,16.5,West,East,0,0
28058,True,174237.5,15.5,East,West,0,0
28059,True,174246.0,15.5,South,North,0,0
28060,True,174253.0,17.5,North,East,0,0
28061,True,174256.5,17.0,South,North,0,0
28062,True,174256.5,20.0,West,East,0,0
28063,True,174261.5,20.0,East,North,0,0
28064,True,174265.5,19.0,North,South,0,0
28065,True,174268.5,21.0,West,North,0,0
28066,False,174273.0,18.5,South,North,0,0
28067,True,174282.5,15.5,North,South,0,0
28068,True,174290.0,15.5,East,West,0,0
28069,True,174295.5,17.5,South,East,0,0
28070,True,174296.5,19.5,North,South,0,0
28071,True,174310.0,15.5,West,East,0,0
28072,True,174314.5,17.5,North,East,0,0
28073,False,174321.0,15.5,East,North,0,0
28074,True,174325.5,15.5,North,South,0,0
28075,True,174331.5,15.5,East,West,0,0
28076,True,174333.5,16.5,West,East,0,0
28077,True,174336.0,17.0,North,South,0,0
28078,True,174343.5,15.5,South,North,0,0
28079,True,174345.0,19.0,West,South,0,0
28080,True,174352.0,17.5,East,South,0,0
28081,True,174356.0,18.5,West,North,0,0
28082,True,174362.5,35.5,East,West,1,0
28083,True,174369.5,37.5,South,East,0,0
28084,True,174373.0,37.0,North,South,0,0
28085,True,174413.0,15.5,North,South,0,0
28086,True,174413.0,20.5,South,East,0,0
28087,True,174420.0,16.5,East,West,0,0
28088,False,174430.5,13.5,North,South,0,0
28089,True,174431.0,16.0,South,North,0,0
28090,True,174432.5,19.5,West,South,0,0
28091,True,174440.5,15.5,North,South,0,0
28092,True,174444.5,15.5,East,West,0,0
28093,True,174450.5,35.5,North,South,1,0
28094,True,174454.0,37.5,South,West,0,0
28095,True,174462.5,37.5,North,East,0,0
28096,True,174488.5,17.5,South,East,0,0
28097,True,174488.5,20.5,West,East,0,0
28098,False,174493.5,17.5,East,West,0,0
28099,True,174502.0,15.5,North,South,0,0
28100,True,174509.0,15.5,South,North,0,0
28101,True,174510.0,17.5,West,East,0,0
28102,True,174517.0,15.5,East,West,0,0
28103,True,174529.0,15.5,South,North,0,0
28104,True,174530.0,17.5,North,South,0,0
28105,True,174542.0,15.5,East,West,0,0
28106,True,174545.0,15.5,West,East,0,0
28107,False,174547.0,15.5,South,North,0,0
28108,False,174552.0,15.5,North,East,0,0
28109,False,174553.5,16.0,East,West,0,0
28110,True,174557.5,15.5,South,North,0,0
28111,True,174563.0,15.5,West,East,0,0
28112,True,174563.5,18.0,East,West,0,0
28113,True,174573.0,15.5,West,East,0,0
28114,True,174576.0,15.5,North,South,0,0
28115,False,174578.0,17.5,South,West,0,0
28116,True,174583.5,15.5,East,West,0,0
28117,True,174593.5,15.5,South,North,0,0
28118,True,174603.0,15.5,East,West,0,0
28120,False,174605.0,15.5,South,North,0,0
28119,True,174604.5,19.0,West,East,0,0
28121,True,174608.5,20.0,North,East,0,0
28122,True,174617.5,15.5,West,East,0,0
28123,True,174618.5,17.5,North,South,0,0
28124,True,174621.5,17.5,East,West,0,0
28125,True,174628.0,15.5,West,East,0,0
28126,True,174632.5,17.5,South,West,0,0
28127,True,174636.0,19.0,North,East,0,0
28128,True,174636.5,21.5,East,West,0,0
28129,True,174640.5,20.5,West,East,0,0
28130,True,174647.0,17.0,East,West,0,0
28131,True,174650.0,17.0,North,South,0,0
28132,True,174653.5,16.5,South,North,0,0
28133,True,174663.5,15.5,South,North,0,0
28134,False,174665.5,15.5,East,West,0,0
28135,True,174667.5,18.5,West,North,0,0
28136,True,174676.5,15.5,South,North,0,0
28137,True,174677.5,17.5,East,West,0,0
28138,True,174681.5,16.5,West,East,0,0
28139,True,174695.5,35.5,East,West,1,0
28140,True,174703.0,35.5,West,East,0,0
28141,True,174704.0,37.5,North,South,0,0
28142,True,174707.0,37.5,East,West,0,0
28143,True,174742.0,15.5,South,North,0,0
28144,True,174742.5,18.0,West,East,0,0
28145,True,174747.0,16.5,East,West,0,0
28146,True,174752.0,15.5,North,South,0,0
28147,True,174754.5,16.0,South,North,0,0
28148,True,174757.5,16.0,East,West,0,0
28149,True,174769.0,15.5,West,East,0,0
28150,True,174775.5,15.5,North,South,0,0
28151,True,174779.0,15.5,East,West,0,0
28152,True,174783.0,17.5,West,North,0,0
28153,True,174787.0,16.5,North,South,0,0
28154,True,174787.0,19.5,South,North,0,0
28155,True,174793.0,16.5,West,East,0,0
28156,True,174801.0,17.5,North,West,0,0
28157,False,174803.0,19.5,East,North,0,0
28158,True,174804.5,23.0,South,East,0,0
28159,True,174808.5,24.0,West,South,0,0
28160,True,174818.5,37.0,North,South,1,0
